date,venue_code,venue_name,race_number,finish_position,boat_number,racer_id,racer_name,exhibition_time,start_timing,race_time
2024-05-01,,,9,2,4,3655,本　橋　　克　洋,6.72,0.18,2.01.0
2024-05-01,,,9,3,6,5216,長谷川　　晴　哉,6.67,0.06,2.05.2
2024-05-01,,,9,4,1,4407,鹿　島　　敏　弘,6.66,0.14,2.07.7
2024-05-01,,,9,4,3,4539,金　子　　賢　志,6.67,0.14,2.11.3
2024-05-01,,,10,1,2,4645,上　村　　純　一,6.69,0.06,1.49.3
2024-05-01,,,10,2,4,3659,藤　生　　雄　人,6.76,0.15,1.52.1
2024-05-01,,,10,3,3,4420,津久井　　拓　也,6.71,0.05,1.52.8
2024-05-01,,,10,4,5,4888,金　児　　隆　太,6.7,0.12,1.53.7
2024-05-01,,,10,4,6,4128,川　口　　貴　久,6.87,0.14,1.56.2
2024-05-01,,,10,4,1,3696,白　井　　友　晴,6.73,0.17,1.56.7
2024-05-01,,,11,1,4,3475,橋　本　　久　和,6.77,0.02,1.50.3
2024-05-01,,,11,2,5,4887,富　澤　　祐　作,6.7,0.0,1.51.1
2024-05-01,,,11,3,1,4305,金　子　　拓　矢,6.63,0.08,1.51.9
2024-05-01,,,11,4,2,3532,柴　田　　　　光,6.68,0.12,1.52.5
2024-05-01,,,11,4,3,5141,大　澤　　風　葵,6.79,0.09,1.57.0
2024-05-01,,,12,1,1,4238,毒　島　　　　誠,6.69,0.17,1.48.8
2024-05-01,,,12,2,2,4188,久　田　　敏　之,6.72,0.2,1.50.3
2024-05-01,,,12,3,3,4851,関　　　　浩　哉,6.7,0.5,1.52.1
2024-05-01,,,12,4,4,3159,江　口　　晃　生,6.71,0.22,1.53.2
2024-05-01,,,12,4,6,4787,椎　名　　　　豊,6.65,0.29,1.54.2
2024-05-01,,,12,4,5,4362,土　屋　　智　則,6.71,0.28,1.57.1
2024-06-01,09,津,1,1,4,4119,泥　谷　　一　毅,6.64,0.13,1.49.9
2024-06-01,09,津,1,2,6,4241,大　串　　重　幸,6.69,0.16,1.51.9
2024-06-01,09,津,1,4,3,3773,津　留　　浩一郎,6.65,0.23,1.53.3
2024-06-01,09,津,1,3,1,4260,中　越　　博　紀,6.71,0.34,1.54.7
2024-06-01,09,津,1,4,2,3346,宮　本　　裕　之,6.7,0.24,1.55.0
2024-06-01,09,津,1,4,5,4126,吉　本　　玲　緒,6.69,0.17,1.57.1
2024-06-01,09,津,2,2,3,4614,石　倉　　洋　行,6.59,0.14,1.48.8
2024-06-01,09,津,2,1,1,3550,都　築　　正　治,6.64,0.16,1.51.9
2024-06-01,09,津,2,3,2,4832,権　藤　　俊　光,6.64,0.17,1.53.2
2024-06-01,09,津,2,4,6,4258,関　根　　彰　人,6.63,0.25,1.54.6
2024-06-01,09,津,2,4,4,3868,尾　形　　栄　治,6.66,0.28,1.56.2
2024-06-01,09,津,2,4,5,4552,杉　山　　勝　匡,6.58,0.24,1.58.3
2024-06-01,09,津,3,1,1,3445,加　藤　　高　史,6.6,0.21,1.50.8
2024-06-01,09,津,3,4,4,3787,天　野　　　　誠,6.73,0.26,1.53.4
2024-06-01,09,津,3,3,5,4565,西　村　　豪　洋,6.7,0.24,1.53.6
2024-06-01,09,津,3,2,2,4766,石　井　　孝　之,6.61,0.18,1.54.3
2024-06-01,09,津,3,4,6,3284,渡　邊　　伸太郎,6.69,0.27,1.54.7
2024-06-01,09,津,3,4,3,3777,樋　口　　　　亮,6.66,0.19,1.54.8
2024-06-01,09,津,4,4,3,3800,牧　　　　宏　次,6.69,0.26,1.49.7
2024-06-01,09,津,4,2,1,4231,鈴　木　　裕　隆,6.65,0.17,1.51.0
2024-06-01,09,津,4,3,6,5299,西　丸　　敦　基,6.67,0.25,1.52.1
2024-06-01,09,津,4,4,5,2878,富　山　　弘　幸,6.7,0.27,1.53.7
2024-06-01,09,津,4,4,2,5089,前　田　　　　翔,6.67,0.23,1.55.8
2024-06-01,09,津,4,1,4,3746,岡　瀬　　正　人,6.69,0.39,1.57.5
2024-06-01,09,津,5,4,1,4796,春　園　　功　太,6.61,0.22,1.49.9
2024-06-01,09,津,5,2,5,4486,野　村　　　　誠,6.66,0.18,1.50.6
2024-06-01,09,津,5,4,2,4119,泥　谷　　一　毅,6.61,0.26,1.52.5
2024-06-01,09,津,5,4,6,4887,富　澤　　祐　作,6.68,0.18,1.54.1
2024-06-01,09,津,5,3,4,4214,林　　　　祐　介,6.64,0.27,1.55.7
2024-06-01,09,津,5,1,3,4139,丹　下　　　　健,6.69,0.27,1.56.5
2024-06-01,09,津,6,3,4,3256,三　角　　哲　男,6.65,0.12,1.49.3
2024-06-01,09,津,6,2,5,4272,大　場　　広　孝,6.67,0.18,1.50.8
2024-06-01,09,津,6,4,3,4260,中　越　　博　紀,6.7,0.21,1.52.4
2024-06-01,09,津,6,1,1,4257,古　川　　　　健,6.64,0.16,1.53.4
2024-06-01,09,津,6,4,2,4116,川　田　　正　人,6.66,0.23,1.54.9
2024-06-01,09,津,6,4,6,3441,土　屋　　太　朗,6.69,0.27,1.56.0
2024-06-01,09,津,7,3,5,4614,石　倉　　洋　行,6.65,0.28,1.48.6
2024-06-01,09,津,7,4,3,4188,久　田　　敏　之,6.67,0.16,1.50.8
2024-06-01,09,津,7,1,4,4057,松　井　　賢　治,6.66,0.31,1.53.1
2024-06-01,09,津,7,4,1,4565,西　村　　豪　洋,6.64,0.19,1.53.6
2024-06-01,09,津,7,2,6,3346,宮　本　　裕　之,6.67,0.33,1.53.8
2024-06-01,09,津,7,4,2,4151,下　河　　誉　史,6.68,0.25,1.55.8
2024-06-01,09,津,8,1,1,3800,牧　　　　宏　次,6.61,0.07,1.48.9
2024-06-01,09,津,8,2,4,4294,古　賀　　繁　輝,6.66,0.13,1.50.4
2024-06-01,09,津,8,4,3,4258,関　根　　彰　人,6.67,0.14,1.52.4
2024-06-01,09,津,8,3,2,3773,津　留　　浩一郎,6.66,0.11,1.53.8
2024-06-01,09,津,8,4,6,5275,松　田　　淳　平,6.64,0.18,1.54.6
2024-06-01,09,津,8,4,5,3445,加　藤　　高　史,6.65,0.16,1.56.6
2024-06-01,09,津,9,3,1,3868,尾　形　　栄　治,6.66,0.09,1.50.3
2024-06-01,09,津,9,1,2,4214,林　　　　祐　介,6.64,0.15,1.51.1
2024-06-01,09,津,9,4,5,4624,高　田　　　　明,6.51,0.15,1.52.8
2024-06-01,09,津,9,4,3,4259,真　庭　　明　志,6.62,0.14,1.53.7
2024-06-01,09,津,9,2,4,4231,鈴　木　　裕　隆,6.65,0.16,1.53.7
2024-06-01,09,津,9,4,6,4766,石　井　　孝　之,6.63,0.09,1.55.0
2024-06-01,09,津,10,2,4,4241,大　串　　重　幸,6.68,0.02,1.52.0
2024-06-01,09,津,10,3,1,3777,樋　口　　　　亮,6.67,0.12,1.53.3
2024-06-01,09,津,10,4,3,3793,高　橋　　真　吾,6.66,0.12,1.57.7
2024-06-01,09,津,10,1,2,2878,富　山　　弘　幸,6.63,0.17,2.01.6
2024-06-01,09,津,11,2,1,4486,野　村　　　　誠,6.68,0.1,1.48.8
2024-06-01,09,津,11,4,4,4381,田　路　　朋　史,6.66,0.06,1.50.5
2024-06-01,09,津,11,4,2,4583,古　田　　祐　貴,6.61,0.11,1.52.7
2024-06-01,09,津,11,1,5,4257,古　川　　　　健,6.64,0.06,1.53.2
2024-06-01,09,津,11,3,3,3550,都　築　　正　治,6.62,0.14,1.55.6
2024-06-01,09,津,11,4,6,4571,菅　　　　章　哉,6.48,0.11,1.56.9
2024-06-01,09,津,12,1,1,4294,古　賀　　繁　輝,6.63,0.16,1.49.0
2024-06-01,09,津,12,4,5,5089,前　田　　　　翔,6.77,0.06,1.50.1
2024-06-01,09,津,12,3,4,4796,春　園　　功　太,6.71,0.11,1.50.8
2024-06-01,09,津,12,4,3,3256,三　角　　哲　男,6.69,0.21,1.52.1
2024-06-01,09,津,12,2,2,4188,久　田　　敏　之,6.66,0.14,1.53.8
2024-06-01,09,津,12,4,6,4832,権　藤　　俊　光,6.74,0.14,1.54.2
2024-06-01,09,津,1,4,2,4764,小　池　　礼　乃,6.85,0.07,1.50.2
2024-06-01,09,津,1,3,1,4183,宇　野　　弥　生,6.91,0.05,1.52.0
2024-06-01,09,津,1,4,3,5203,神　里　　琴　音,6.86,0.07,1.53.2
2024-06-01,09,津,1,4,5,3580,水　口　　由　紀,6.82,0.11,1.54.6
2024-06-01,09,津,1,2,6,3704,本　部　　めぐみ,6.88,0.09,
2024-06-01,09,津,1,1,4,5297,南　　　　彩　寧,6.91,0.12,
2024-06-01,09,津,2,2,3,4017,向　井　　美　鈴,6.95,0.21,1.50.4
2024-06-01,09,津,2,4,4,4373,若　狭　　奈美子,6.91,0.2,1.53.3
2024-06-01,09,津,2,3,2,3528,笠　野　　友紀恵,6.97,0.28,1.54.0
2024-06-01,09,津,2,4,6,4433,川　野　　芽　唯,6.96,0.18,1.54.1
2024-06-01,09,津,2,4,5,5277,井　上　　未　都,6.91,0.17,
2024-06-01,09,津,2,1,1,4730,土　屋　　実沙希,6.98,0.27,
2024-06-01,09,津,3,4,3,4590,渡　邉　　優　美,6.9,0.08,1.49.3
2024-06-01,09,津,3,4,4,4419,原　　　　加央理,6.86,0.11,1.52.4
2024-06-01,09,津,3,3,5,4714,喜多須　　杏　奈,6.93,0.19,1.54.2
2024-06-01,09,津,3,2,2,4781,西　舘　　果　里,6.91,0.17,1.56.1
2024-06-01,09,津,3,1,1,5198,奥　村　　明日香,6.91,0.17,
2024-06-01,09,津,3,4,6,5151,山　下　　奈　緒,6.87,0.24,
2024-06-01,09,津,4,2,1,4300,加　藤　　　　綾,6.94,0.28,1.51.1
2024-06-01,09,津,4,4,2,3551,藤　田　　美　代,6.92,0.39,1.53.4
2024-06-01,09,津,4,1,4,3845,中　谷　　朋　子,7.0,0.3,1.55.2
2024-06-01,09,津,4,4,3,4733,赤　井　　　　睦,6.94,0.26,1.56.4
2024-06-01,09,津,4,4,5,3188,日　高　　逸　子,6.93,0.26,
2024-06-01,09,津,4,3,6,4853,前　原　　　　哉,6.95,0.25,
2024-06-01,09,津,5,2,5,4450,平　高　　奈　菜,6.95,0.24,1.51.8
2024-06-01,09,津,5,4,1,4349,犬　童　　千　秋,6.97,0.15,1.53.5
2024-06-01,09,津,5,1,3,4893,渡　邉　　真奈美,6.96,0.07,1.53.9
2024-06-01,09,津,5,4,2,4244,鈴　木　　成　美,6.95,0.14,1.55.8
2024-06-01,09,津,5,4,6,5310,土　屋　　　　蘭,6.98,0.44,
2024-06-01,09,津,5,3,4,5045,平　川　　香　織,7.03,0.27,
2024-06-01,09,津,6,4,2,4765,野田部　　宏　子,6.93,0.09,1.52.2
2024-06-01,09,津,6,1,1,3334,角　　　　ひとみ,6.95,0.13,1.54.3
2024-06-01,09,津,6,2,5,3611,岩　崎　　芳　美,7.06,0.21,1.55.1
2024-06-01,09,津,6,4,3,5144,中　尾　　彩　香,7.04,0.16,1.56.4
2024-06-01,09,津,6,3,4,4183,宇　野　　弥　生,6.99,0.11,
2024-06-01,09,津,6,4,6,3778,安　達　　美　帆,6.99,0.22,
2024-06-01,09,津,7,4,3,4730,土　屋　　実沙希,6.93,0.2,1.51.8
2024-06-01,09,津,7,1,4,4347,魚　谷　　香　織,6.98,0.21,1.52.8
2024-06-01,09,津,7,3,5,4764,小　池　　礼　乃,6.92,0.2,1.54.5
2024-06-01,09,津,7,4,2,4240,今　井　　裕　梨,6.93,0.21,1.56.1
2024-06-01,09,津,7,2,6,5317,長　尾　　萌　加,6.97,0.37,
2024-06-01,09,津,7,4,1,3645,淺　田　　千亜希,7.0,0.19,
2024-06-01,09,津,8,1,1,4447,深　川　　麻奈美,6.97,0.19,1.51.7
2024-06-01,09,津,8,4,3,4478,櫻　本　　あゆみ,7.0,0.26,1.53.5
2024-06-01,09,津,8,3,2,4853,前　原　　　　哉,6.98,0.26,1.54.5
2024-06-01,09,津,8,4,6,3528,笠　野　　友紀恵,6.94,0.39,1.55.4
2024-06-01,09,津,8,2,4,5198,奥　村　　明日香,6.97,0.35,
2024-06-01,09,津,8,4,5,5297,南　　　　彩　寧,6.96,0.49,
2024-06-01,09,津,9,2,4,3580,水　口　　由　紀,6.98,0.3,1.50.3
2024-06-01,09,津,9,3,1,4450,平　高　　奈　菜,6.91,0.27,1.51.8
2024-06-01,09,津,9,4,5,3551,藤　田　　美　代,6.95,0.28,1.54.8
2024-06-01,09,津,9,1,2,3693,栢　場　　優　子,6.96,0.36,1.56.5
2024-06-01,09,津,9,4,3,5277,井　上　　未　都,6.93,0.37,
2024-06-01,09,津,9,4,6,5204,宇　恵　　有　香,6.96,0.31,
2024-06-01,09,津,10,3,1,3845,中　谷　　朋　子,6.98,0.18,1.51.6
2024-06-01,09,津,10,1,2,4373,若　狭　　奈美子,6.96,0.17,1.53.3
2024-06-01,09,津,10,4,3,4419,原　　　　加央理,6.95,0.15,1.54.5
2024-06-01,09,津,10,4,6,4765,野田部　　宏　子,6.94,0.13,1.55.8
2024-06-01,09,津,10,2,4,4893,渡　邉　　真奈美,6.97,0.18,
2024-06-01,09,津,10,4,5,5013,山　下　　夏　鈴,6.91,0.21,
2024-06-01,09,津,11,2,1,4347,魚　谷　　香　織,6.94,0.08,1.51.9
2024-06-01,09,津,11,3,3,3334,角　　　　ひとみ,7.01,0.09,1.54.1
2024-06-01,09,津,11,4,6,5203,神　里　　琴　音,6.95,0.06,1.54.8
2024-06-01,09,津,11,4,4,4017,向　井　　美　鈴,6.98,0.11,1.56.1
2024-06-01,09,津,11,1,5,4300,加　藤　　　　綾,6.99,0.09,
2024-06-01,09,津,11,4,2,4714,喜多須　　杏　奈,6.99,0.08,
2024-06-01,09,津,12,1,1,4590,渡　邉　　優　美,6.99,0.12,1.50.7
2024-06-01,09,津,12,2,2,3611,岩　崎　　芳　美,7.01,0.16,1.53.0
2024-06-01,09,津,12,4,3,3188,日　高　　逸　子,6.98,0.15,1.53.9
2024-06-01,09,津,12,3,4,4240,今　井　　裕　梨,7.05,0.16,1.54.1
2024-06-01,09,津,12,4,5,4447,深　川　　麻奈美,7.02,0.22,
2024-06-01,09,津,12,4,6,5045,平　川　　香　織,7.09,0.43,
2024-06-01,09,津,1,1,4,4910,中　村　　泰　平,6.86,0.23,1.50.7
2024-06-01,09,津,1,3,1,3661,柳　瀬　　興　志,6.87,0.24,1.51.8
2024-06-01,09,津,1,2,6,4007,榮　田　　将　彦,6.91,0.16,1.52.7
2024-06-01,09,津,1,4,5,4281,大　澤　　大　夢,6.91,0.18,1.54.7
2024-06-01,09,津,1,4,2,3891,谷　口　　健　一,6.9,0.27,
2024-06-01,09,津,1,4,3,4293,鈴　木　　智　啓,6.99,0.23,
2024-06-01,09,津,2,2,3,3912,川　原　　正　明,6.81,0.13,1.50.4
2024-06-01,09,津,2,4,4,5197,中　野　　仁　照,6.87,0.08,1.52.4
2024-06-01,09,津,2,4,6,3805,高　橋　　英　之,6.83,0.11,1.53.5
2024-06-01,09,津,2,4,5,3690,河　合　　三　弘,6.89,0.12,1.55.5
2024-06-01,09,津,2,1,1,5000,岡　本　　翔太郎,6.77,0.21,
2024-06-01,09,津,2,3,2,5102,原　田　　雄　次,6.87,0.22,
2024-06-01,09,津,3,4,6,3939,渡　辺　　真　至,6.93,0.12,1.50.8
2024-06-01,09,津,3,1,1,4811,向井田　　佑　紀,6.85,0.16,1.53.0
2024-06-01,09,津,3,4,3,5252,荒　木　　颯　斗,6.85,0.12,1.54.2
2024-06-01,09,津,3,2,2,5081,篠　原　　飛　翔,6.81,0.16,1.56.3
2024-06-01,09,津,3,4,4,4562,阪　本　　勇　介,6.87,0.12,
2024-06-01,09,津,3,3,5,5214,田　中　　宏　典,6.97,0.42,
2024-06-01,09,津,4,2,1,3915,繁野谷　　圭　介,6.79,0.13,1.50.7
2024-06-01,09,津,4,4,5,4274,長　畑　　友　輔,6.87,0.14,1.52.0
2024-06-01,09,津,4,3,6,4302,西　野　　翔　太,6.84,0.13,1.53.6
2024-06-01,09,津,4,1,4,5286,坂　井　　滉　哉,6.88,0.12,1.54.6
2024-06-01,09,津,4,4,2,4951,新　田　　洋　一,6.78,0.15,
2024-06-01,09,津,4,4,3,5064,品　川　　二千翔,6.85,0.24,
2024-06-01,09,津,5,4,1,4928,栗　城　　　　匠,6.8,0.24,1.50.8
2024-06-01,09,津,5,1,3,4393,田　中　　孝　明,6.85,0.21,1.52.6
2024-06-01,09,津,5,2,5,3462,竹　上　　真　司,6.86,0.15,1.53.2
2024-06-01,09,津,5,3,4,5170,佐　藤　　太　亮,6.88,0.1,1.54.3
2024-06-01,09,津,5,4,6,4173,岡　谷　　健　吾,6.94,0.18,
2024-06-01,09,津,5,4,2,4663,籾　山　　佳　岳,6.92,0.33,
2024-06-01,09,津,6,4,2,4293,鈴　木　　智　啓,6.89,0.14,1.51.5
2024-06-01,09,津,6,2,5,3737,上　平　　真　二,6.82,0.18,1.52.6
2024-06-01,09,津,6,4,3,3265,今　村　　暢　孝,6.94,0.22,1.54.5
2024-06-01,09,津,6,1,1,4702,三　浦　　敬　太,6.86,0.26,1.55.2
2024-06-01,09,津,6,3,4,4911,片　岡　　大　地,6.85,0.17,
2024-06-01,09,津,6,4,6,3976,内　田　　　　圭,6.91,0.21,
2024-06-01,09,津,7,4,2,5197,中　野　　仁　照,6.82,0.26,1.50.4
2024-06-01,09,津,7,3,5,3897,白　井　　英　治,6.85,0.25,1.51.7
2024-06-01,09,津,7,2,6,4402,乙　藤　　智　史,6.9,0.22,1.54.5
2024-06-01,09,津,7,4,1,3838,伊　藤　　啓　三,6.76,0.31,1.55.6
2024-06-01,09,津,7,1,4,5252,荒　木　　颯　斗,6.79,0.23,
2024-06-01,09,津,7,4,3,3891,谷　口　　健　一,6.87,0.21,
2024-06-01,09,津,8,1,1,4287,今　井　　貴　士,6.82,0.21,1.51.5
2024-06-01,09,津,8,4,3,4281,大　澤　　大　夢,6.8,0.22,1.53.0
2024-06-01,09,津,8,4,5,4836,大　谷　　健　太,6.84,0.16,1.54.6
2024-06-01,09,津,8,3,2,3912,川　原　　正　明,6.77,0.25,1.54.7
2024-06-01,09,津,8,4,6,5064,品　川　　二千翔,6.75,0.13,
2024-06-01,09,津,8,2,4,5270,小　玉　　啓　太,6.9,0.1,
2024-06-01,09,津,9,4,3,4928,栗　城　　　　匠,6.79,0.09,1.51.5
2024-06-01,09,津,9,3,1,4551,三　川　　昂　暁,6.76,0.1,1.52.9
2024-06-01,09,津,9,4,6,3951,石　川　　吉　鎬,6.86,0.09,1.54.5
2024-06-01,09,津,9,2,4,5000,岡　本　　翔太郎,6.87,0.16,1.55.0
2024-06-01,09,津,9,4,5,5081,篠　原　　飛　翔,6.8,0.09,
2024-06-01,09,津,9,1,2,5286,坂　井　　滉　哉,6.87,0.22,
2024-06-01,09,津,10,3,1,3265,今　村　　暢　孝,6.94,0.15,1.51.3
2024-06-01,09,津,10,2,4,4173,岡　谷　　健　吾,6.88,0.1,1.52.6
2024-06-01,09,津,10,1,2,3939,渡　辺　　真　至,6.95,0.12,1.53.6
2024-06-01,09,津,10,4,5,5102,原　田　　雄　次,6.88,0.09,1.54.4
2024-06-01,09,津,10,4,6,4910,中　村　　泰　平,6.84,0.11,
2024-06-01,09,津,10,4,3,4274,長　畑　　友　輔,6.9,0.09,
2024-06-01,09,津,11,2,1,3737,上　平　　真　二,6.74,0.12,1.49.2
2024-06-01,09,津,11,4,2,4402,乙　藤　　智　史,6.81,0.11,1.52.0
2024-06-01,09,津,11,3,3,4663,籾　山　　佳　岳,6.88,0.11,1.52.8
2024-06-01,09,津,11,4,4,3915,繁野谷　　圭　介,6.82,0.27,1.53.2
2024-06-01,09,津,11,4,6,3690,河　合　　三　弘,6.86,0.29,
2024-06-01,09,津,11,1,5,4811,向井田　　佑　紀,6.9,0.27,
2024-06-01,09,津,12,1,1,3897,白　井　　英　治,6.82,0.11,1.50.6
2024-06-01,09,津,12,3,4,4302,西　野　　翔　太,6.89,0.1,1.52.2
2024-06-01,09,津,12,4,3,4287,今　井　　貴　士,6.91,0.11,1.53.4
2024-06-01,09,津,12,4,5,4702,三　浦　　敬　太,6.86,0.08,1.53.6
2024-06-01,09,津,12,4,6,4562,阪　本　　勇　介,6.8,0.28,
2024-06-01,09,津,12,2,2,5170,佐　藤　　太　亮,6.83,0.11,
2024-06-01,09,津,1,3,1,4771,下　寺　　秀　和,6.94,0.14,1.51.4
2024-06-01,09,津,1,4,2,3539,金　子　　順　一,7.02,0.13,1.53.5
2024-06-01,09,津,1,4,3,3211,北　川　　敏　弘,7.05,0.1,1.55.0
2024-06-01,09,津,1,1,4,3535,渡　　　　修　平,6.98,0.17,1.55.3
2024-06-01,09,津,1,4,5,4216,星　　　　栄　爾,7.06,0.15,
2024-06-01,09,津,1,2,6,5027,重　冨　　勇　哉,7.02,0.14,
2024-06-01,09,津,2,1,1,4073,大　橋　　純一郎,7.02,0.09,1.51.8
2024-06-01,09,津,2,3,2,3251,平　石　　和　男,7.07,0.17,1.52.8
2024-06-01,09,津,2,4,5,4436,渋　谷　　明　憲,7.05,0.14,1.53.9
2024-06-01,09,津,2,2,3,4278,藤　岡　　俊　介,7.13,0.14,1.55.8
2024-06-01,09,津,2,4,6,5181,森　　　　智　哉,7.06,0.12,
2024-06-01,09,津,2,4,4,4207,松　下　　一　也,7.1,0.23,
2024-06-01,09,津,3,2,2,3497,後　藤　　　　浩,7.05,0.12,1.52.5
2024-06-01,09,津,3,3,5,4736,高　倉　　和　士,7.09,0.05,1.53.0
2024-06-01,09,津,3,1,1,4215,吉　島　　祥　之,7.04,0.13,1.54.7
2024-06-01,09,津,3,4,4,4511,中　岡　　健　人,7.12,0.11,1.56.1
2024-06-01,09,津,3,4,6,4416,三　宅　　健　太,7.07,0.08,
2024-06-01,09,津,3,4,3,3350,藤　本　　佳　史,7.09,0.09,
2024-06-01,09,津,4,1,4,3878,胡　本　　悟　志,7.05,0.08,1.52.5
2024-06-01,09,津,4,2,1,3920,正　木　　聖　賢,7.07,0.17,1.53.7
2024-06-01,09,津,4,4,3,3935,岩　津　　徹　郎,7.05,0.2,1.54.1
2024-06-01,09,津,4,4,2,3907,村　越　　　　篤,7.07,0.15,1.55.8
2024-06-01,09,津,4,4,5,4735,角　山　　雄　哉,7.12,0.18,
2024-06-01,09,津,4,3,6,5284,嘉手苅　　徹　哉,7.08,0.19,
2024-06-01,09,津,5,4,1,4015,前　野　　竜　一,7.05,0.17,1.51.8
2024-06-01,09,津,5,3,4,3974,深　山　　祐　二,7.09,0.1,1.53.5
2024-06-01,09,津,5,2,5,4710,福　田　　宗　平,7.04,0.11,1.54.2
2024-06-01,09,津,5,4,2,3621,天　野　　晶　夫,7.14,0.26,1.56.5
2024-06-01,09,津,5,1,3,4234,野　相　　弘　司,7.16,0.17,
2024-06-01,09,津,5,4,6,5348,小　林　　甘　寧,7.11,0.12,
2024-06-01,09,津,6,1,1,4383,竹　田　　吉　行,7.07,0.17,1.52.3
2024-06-01,09,津,6,4,3,3427,大　賀　　広　幸,7.12,0.17,1.54.1
2024-06-01,09,津,6,4,2,3422,服　部　　幸　男,7.03,0.2,1.54.7
2024-06-01,09,津,6,2,5,5222,津　田　　陸　翔,7.0,0.17,1.54.7
2024-06-01,09,津,6,3,4,5181,森　　　　智　哉,7.09,0.15,
2024-06-01,09,津,6,4,6,3535,渡　　　　修　平,7.07,0.26,
2024-06-01,09,津,7,4,2,4952,吉　武　　真　也,7.09,0.06,1.53.3
2024-06-01,09,津,7,4,1,4511,中　岡　　健　人,7.17,0.09,1.54.3
2024-06-01,09,津,7,4,3,4771,下　寺　　秀　和,7.03,0.07,1.55.6
2024-06-01,09,津,7,3,5,3300,川　崎　　智　幸,7.09,0.09,1.56.3
2024-06-01,09,津,7,1,4,3251,平　石　　和　男,7.09,0.15,
2024-06-01,09,津,7,2,6,5110,杉　山　　喜　一,7.15,0.21,
2024-06-01,09,津,8,1,1,4319,三　宅　　　　潤,7.07,0.05,1.52.3
2024-06-01,09,津,8,4,3,4816,村　松　　修　二,7.06,0.04,1.53.1
2024-06-01,09,津,8,3,2,3878,胡　本　　悟　志,7.05,0.04,1.55.4
2024-06-01,09,津,8,2,4,4700,金　子　　和　之,7.06,0.08,1.55.7
2024-06-01,09,津,8,4,5,4207,松　下　　一　也,7.09,0.13,
2024-06-01,09,津,8,4,6,3211,北　川　　敏　弘,7.13,0.09,
2024-06-01,09,津,9,3,1,3935,岩　津　　徹　郎,7.03,0.19,1.52.1
2024-06-01,09,津,9,1,2,4216,星　　　　栄　爾,7.07,0.19,1.53.9
2024-06-01,09,津,9,4,3,5106,山　崎　　　　祥,7.03,0.22,1.54.8
2024-06-01,09,津,9,2,4,4215,吉　島　　祥　之,7.12,0.28,1.56.0
2024-06-01,09,津,9,4,6,4278,藤　岡　　俊　介,7.15,0.22,
2024-06-01,09,津,9,4,5,4333,村　田　　友　也,7.18,0.21,
2024-06-01,09,津,10,3,1,3974,深　山　　祐　二,7.08,0.15,1.53.1
2024-06-01,09,津,10,4,3,4436,渋　谷　　明　憲,7.07,0.12,1.54.0
2024-06-01,09,津,10,1,2,3442,宮　武　　英　司,7.15,0.15,1.55.8
2024-06-01,09,津,10,4,5,3427,大　賀　　広　幸,7.11,0.1,1.57.0
2024-06-01,09,津,10,2,4,4735,角　山　　雄　哉,7.12,0.19,
2024-06-01,09,津,10,4,6,5223,森　清　　友　翔,7.12,0.07,
2024-06-01,09,津,11,2,1,4234,野　相　　弘　司,7.16,0.09,1.59.0
2024-06-01,09,津,11,4,4,4383,竹　田　　吉　行,7.1,0.09,2.00.8
2024-06-01,09,津,11,1,5,3907,村　越　　　　篤,7.1,0.05,2.01.8
2024-06-01,09,津,11,3,3,4073,大　橋　　純一郎,7.07,0.04,2.03.2
2024-06-01,09,津,11,4,2,4508,野　間　　大　樹,7.05,0.13,
2024-06-01,09,津,12,2,2,3300,川　崎　　智　幸,7.1,0.03,1.51.5
2024-06-01,09,津,12,1,1,4736,高　倉　　和　士,7.06,0.1,1.54.3
2024-06-01,09,津,12,4,5,4015,前　野　　竜　一,7.1,0.09,1.55.2
2024-06-01,09,津,12,4,6,4816,村　松　　修　二,7.06,0.07,1.55.9
2024-06-01,09,津,12,3,4,3920,正　木　　聖　賢,7.17,0.06,
2024-06-01,09,津,12,4,3,3422,服　部　　幸　男,7.09,0.06,
2024-06-01,09,津,1,1,4,5156,坂　野　　さくら,6.7,0.12,1.49.9
2024-06-01,09,津,1,3,1,4625,渡　邊　　裕　貴,6.69,0.16,1.51.6
2024-06-01,09,津,1,4,2,4345,西　舘　　　　健,6.8,0.19,1.53.9
2024-06-01,09,津,1,4,5,4429,豊　田　　泰　洋,6.8,0.17,1.54.7
2024-06-01,09,津,1,2,6,5251,沼　田　　七　華,6.71,0.09,1.56.4
2024-06-01,09,津,1,4,3,5276,大　島　　隆乃介,6.73,0.2,1.57.5
2024-06-01,09,津,2,3,2,4815,伏　島　　祐　介,6.78,0.18,1.51.5
2024-06-01,09,津,2,4,5,3757,畑　　　　和　宏,6.78,0.28,1.52.5
2024-06-01,09,津,2,4,4,3775,泉　　　　啓　文,6.72,0.24,1.53.9
2024-06-01,09,津,2,2,3,3692,竹　腰　　正　樹,6.76,0.21,1.55.9
2024-06-01,09,津,2,1,1,3668,市　川　　　　猛,6.82,0.17,1.56.9
2024-06-01,09,津,2,4,6,3372,加　藤　　雅　之,6.77,0.29,1.56.9
2024-06-01,09,津,3,4,3,4817,渡　邉　　　　翼,6.75,0.25,1.51.3
2024-06-01,09,津,3,1,1,4882,瀧　川　　千　依,6.73,0.18,1.52.8
2024-06-01,09,津,3,3,5,4998,中　村　　かなえ,6.76,0.27,1.53.4
